Game,Country,Number of Users,Average Rating
The Pillars of the Earth,Bolivia,1,9
The Pillars of the Earth,Brazil,14,8.04
The Pillars of the Earth,Canada,113,7.77
The Pillars of the Earth,Chile,13,8.21
The Pillars of the Earth,China,4,8.78
The Pillars of the Earth,Colombia,4,8
The Pillars of the Earth,Croatia,2,7.5
The Pillars of the Earth,Czech Republic,17,7.29
The Pillars of the Earth,Denmark,8,7
The Pillars of the Earth,England,6,8
The Pillars of the Earth,Estonia,1,7
The Pillars of the Earth,Finland,19,6.78
The Pillars of the Earth,France,21,7.14
The Pillars of the Earth,Germany,150,7.86
The Pillars of the Earth,Greece,27,7.52
The Pillars of the Earth,Guatemala,1,10
The Pillars of the Earth,Hungary,8,8.75
The Pillars of the Earth,Iceland,1,8
The Pillars of the Earth,India,1,8
The Pillars of the Earth,Indonesia,1,7.5
The Pillars of the Earth,Ireland,4,8.56
The Pillars of the Earth,Israel,5,7.8
The Pillars of the Earth,Italy,41,7.42
The Pillars of the Earth,Japan,12,6.79
The Pillars of the Earth,Latvia,1,8.25
The Pillars of the Earth,Lithuania,3,6.3
The Pillars of the Earth,Luxembourg,2,9.5
The Pillars of the Earth,Malaysia,2,4.25
The Pillars of the Earth,Mexico,7,8.21
The Pillars of the Earth,Netherlands,27,7.54
The Pillars of the Earth,New Zealand,13,7.03
The Pillars of the Earth,Norway,13,8.08
The Pillars of the Earth,Peru,3,8.5
The Pillars of the Earth,Philippines,3,6
The Pillars of the Earth,Poland,55,7.59
The Pillars of the Earth,Portugal,8,7.06
The Pillars of the Earth,Romania,8,8.94
The Pillars of the Earth,Republic of Serbia,4,8.5
The Pillars of the Earth,Slovakia,1,7
The Pillars of the Earth,Slovenia,2,9
The Pillars of the Earth,South Africa,4,7.38
The Pillars of the Earth,South Korea,12,7.58
The Pillars of the Earth,Spain,96,7.57
The Pillars of the Earth,Sweden,21,7.6
The Pillars of the Earth,Switzerland,8,7.5
The Pillars of the Earth,Taiwan,6,7.95
The Pillars of the Earth,Thailand,2,7.5
The Pillars of the Earth,Trinidad and Tobago,1,9
The Pillars of the Earth,Ukraine,1,7
The Pillars of the Earth,USA,515,7.53
The Pillars of the Earth,Uruguay,1,9.2
The Pillars of the Earth,Venezuela,2,7.5
The Princes of Florence,Argentina,5,7.6
The Princes of Florence,Australia,36,7.48
The Princes of Florence,Austria,12,8.42
The Princes of Florence,Belgium,29,8.31
The Princes of Florence,Brazil,23,8.4
The Princes of Florence,Canada,151,7.95
The Princes of Florence,Chile,6,7.67
The Princes of Florence,China,12,8.07
The Princes of Florence,Colombia,2,8
The Princes of Florence,Croatia,6,8.7
The Princes of Florence,Czech Republic,2,7.5
The Princes of Florence,Denmark,6,7
The Princes of Florence,England,9,7.33
The Princes of Florence,Estonia,3,9
The Princes of Florence,Finland,28,7.85
The Princes of Florence,France,28,8.63
The Princes of Florence,Germany,101,8.24
The Princes of Florence,Greece,18,8.39
The Princes of Florence,Guatemala,1,9
The Princes of Florence,Hungary,9,8.89
The Princes of Florence,Iceland,1,8
The Princes of Florence,India,1,10
The Princes of Florence,Indonesia,1,7
The Princes of Florence,Iran,1,8
The Princes of Florence,Ireland,4,8.88
The Princes of Florence,Israel,7,8.57
The Princes of Florence,Italy,46,8.15
The Princes of Florence,Japan,10,6.3
The Princes of Florence,Lithuania,3,7.33
The Princes of Florence,Malaysia,3,5.93
The Princes of Florence,Mexico,4,8.38
The Princes of Florence,Moldova,1,7
The Princes of Florence,Netherlands,31,8.03
The Princes of Florence,New Zealand,16,7.69
The Princes of Florence,Norway,10,7.76
The Princes of Florence,Peru,2,8.25
The Princes of Florence,Philippines,3,5
The Princes of Florence,Poland,40,7.3
The Princes of Florence,Portugal,7,7.86
The Princes of Florence,Qatar,1,7.6
The Princes of Florence,Romania,2,8.9
The Princes of Florence,Russia,2,7.5
The Princes of Florence,Republic of Serbia,1,7
The Princes of Florence,Slovakia,1,4
The Princes of Florence,Slovenia,2,10
The Princes of Florence,South Africa,3,8.67
The Princes of Florence,South Korea,32,8.67
The Princes of Florence,Spain,64,7.95
The Princes of Florence,Sweden,20,7.68
The Princes of Florence,Switzerland,6,8.67
The Princes of Florence,Taiwan,20,7.82
The Princes of Florence,Thailand,4,7.93
The Princes of Florence,USA,738,7.88
The Princes of Florence,Venezuela,3,8
The Princes of Florence,Vietnam,1,8
The Resistance,Argentina,13,8
The Resistance,Australia,71,7.81
The Resistance,Austria,4,7.75
The Resistance,Belarus,2,6.5
The Resistance,Belgium,21,7.53
The Resistance,Brazil,46,8.26
The Resistance,Bulgaria,6,7.33
The Resistance,Canada,182,7.82
The Resistance,Chile,7,7.89
The Resistance,China,16,7.38
The Resistance,Colombia,8,8.06
The Resistance,Croatia,4,8.5
The Resistance,Czech Republic,4,8
The Resistance,Denmark,12,7.24
The Resistance,England,4,7.08
The Resistance,Estonia,2,6.5
The Resistance,Finland,16,7.49
The Resistance,France,15,7.77
The Resistance,Germany,40,7.53
The Resistance,Greece,16,7.86
The Resistance,Guatemala,1,10
The Resistance,Hungary,1,6
The Resistance,India,2,8.25
The Resistance,Indonesia,5,8.5
The Resistance,Ireland,9,8.11
The Resistance,Israel,5,7.9
The Resistance,Italy,25,7.57
The Resistance,Japan,15,5.93
The Resistance,Latvia,3,8.83
The Resistance,Lithuania,7,7.14
The Resistance,Luxembourg,1,8
The Resistance,Macedonia,1,7
The Resistance,Malaysia,9,8.83
The Resistance,Mexico,8,8.59
The Resistance,Moldova,2,9.5
The Resistance,Netherlands,20,7.13
The Resistance,New Zealand,12,7.79
The Resistance,Norway,5,7.6
The Resistance,Peru,3,7.33
The Resistance,Philippines,4,7.88
The Resistance,Poland,40,7.18
The Resistance,Portugal,9,7.64
The Resistance,Puerto Rico,1,9
The Resistance,Qatar,1,7.2
The Resistance,Romania,9,7.33
The Resistance,Russia,9,7.03
The Resistance,Saudi Arabia,1,9
The Resistance,Republic of Serbia,4,7.75
The Resistance,Slovakia,1,8.6
The Resistance,Slovenia,1,10
The Resistance,South Africa,3,7.33
The Resistance,South Korea,12,7.38
The Resistance,Spain,84,7.39
The Resistance,Sweden,31,7.26
The Resistance,Switzerland,8,6.75
The Resistance,Taiwan,9,7.68
The Resistance,Thailand,5,6.8
The Resistance,Turkey,2,8.75
The Resistance,Uganda,1,8
The Resistance,Ukraine,2,9.5
The Resistance,USA,952,7.6
The Resistance,Uruguay,2,8.75
The Resistance,Venezuela,3,10
The Resistance,Vietnam,1,8
The Resistance: Avalon,Argentina,7,8.19
The Resistance: Avalon,Australia,42,8.15
The Resistance: Avalon,Austria,5,7.9
The Resistance: Avalon,Belarus,2,7.25
The Resistance: Avalon,Belgium,11,7.78
The Resistance: Avalon,Brazil,30,8.36
The Resistance: Avalon,Bulgaria,5,7
The Resistance: Avalon,Canada,84,8.08
The Resistance: Avalon,Chile,4,7.7
The Resistance: Avalon,China,17,7.65
The Resistance: Avalon,Colombia,4,8.5
The Resistance: Avalon,Croatia,3,8.67
The Resistance: Avalon,Czech Republic,5,8.2
The Resistance: Avalon,Denmark,7,8
The Resistance: Avalon,England,6,8.28
The Resistance: Avalon,Estonia,1,7.9
The Resistance: Avalon,Finland,9,7.41
The Resistance: Avalon,France,6,8.08
The Resistance: Avalon,Germany,21,7.46
The Resistance: Avalon,Greece,23,8.22
The Resistance: Avalon,Hungary,3,7.67
The Resistance: Avalon,Iceland,1,10
The Resistance: Avalon,India,2,9
The Resistance: Avalon,Indonesia,5,9.1
The Resistance: Avalon,Ireland,2,8
The Resistance: Avalon,Israel,4,8.38
The Resistance: Avalon,Italy,20,7.93
The Resistance: Avalon,Japan,12,6.74
The Resistance: Avalon,Latvia,4,7.38
The Resistance: Avalon,Lithuania,4,6
The Resistance: Avalon,Malaysia,4,8.63
The Resistance: Avalon,Mexico,9,8.44
The Resistance: Avalon,Moldova,1,10
The Resistance: Avalon,Netherlands,9,7.89
The Resistance: Avalon,New Zealand,11,8
The Resistance: Avalon,Norway,6,7.58
The Resistance: Avalon,Philippines,6,9.17
The Resistance: Avalon,Poland,31,8.12
The Resistance: Avalon,Portugal,2,8.5
The Resistance: Avalon,Qatar,1,9.4
The Resistance: Avalon,Romania,2,8.85
The Resistance: Avalon,Russia,1,8
The Resistance: Avalon,Republic of Serbia,4,7.63
The Resistance: Avalon,Slovenia,1,7.2
The Resistance: Avalon,South Africa,1,9
The Resistance: Avalon,South Korea,14,7.64
The Resistance: Avalon,Spain,55,7.72
The Resistance: Avalon,Sweden,17,7.32
The Resistance: Avalon,Switzerland,7,8.14
The Resistance: Avalon,Taiwan,19,7.8
The Resistance: Avalon,Thailand,14,8.57
The Resistance: Avalon,Ukraine,4,9
The Resistance: Avalon,USA,466,7.86
The Resistance: Avalon,Uruguay,1,9
The Resistance: Avalon,Venezuela,2,8
The Resistance: Avalon,Vietnam,2,8.63
Through the Ages: A Story of Civilization,Argentina,2,7
Through the Ages: A Story of Civilization,Australia,24,7.4
Through the Ages: A Story of Civilization,Austria,8,9
Through the Ages: A Story of Civilization,Azerbaijan,1,10
Through the Ages: A Story of Civilization,Belgium,10,8.75
Through the Ages: A Story of Civilization,Brazil,21,8.89
Through the Ages: A Story of Civilization,Canada,101,8.14
Through the Ages: A Story of Civilization,Chile,1,7
Through the Ages: A Story of Civilization,China,22,8.7
Through the Ages: A Story of Civilization,Colombia,3,8.5
Through the Ages: A Story of Civilization,Croatia,2,8.7
Through the Ages: A Story of Civilization,Czech Republic,12,8.79
Through the Ages: A Story of Civilization,Denmark,10,6.52
Through the Ages: A Story of Civilization,England,4,7.75
Through the Ages: A Story of Civilization,Estonia,3,6.67
Through the Ages: A Story of Civilization,Finland,16,8.28
Through the Ages: A Story of Civilization,France,18,8.55
Through the Ages: A Story of Civilization,Germany,91,8.61
Through the Ages: A Story of Civilization,Greece,23,9
Through the Ages: A Story of Civilization,Hungary,5,5.8
Through the Ages: A Story of Civilization,India,3,9.17
Through the Ages: A Story of Civilization,Indonesia,3,7.9
Through the Ages: A Story of Civilization,Ireland,2,9.5
Through the Ages: A Story of Civilization,Israel,7,8.74
Through the Ages: A Story of Civilization,Italy,24,8.73
Through the Ages: A Story of Civilization,Japan,6,5.67
Through the Ages: A Story of Civilization,Latvia,3,9
Through the Ages: A Story of Civilization,Lithuania,6,9.17
Through the Ages: A Story of Civilization,Malaysia,5,7.14
Through the Ages: A Story of Civilization,Mexico,3,9.33
Through the Ages: A Story of Civilization,Netherlands,17,7.56
Through the Ages: A Story of Civilization,New Zealand,6,7.25
Through the Ages: A Story of Civilization,Norway,6,7.25
Through the Ages: A Story of Civilization,Peru,2,8.5
Through the Ages: A Story of Civilization,Philippines,2,5.5
Through the Ages: A Story of Civilization,Poland,61,8.38
Through the Ages: A Story of Civilization,Portugal,3,8
Through the Ages: A Story of Civilization,Qatar,1,9.4
Through the Ages: A Story of Civilization,Romania,2,9.88
Through the Ages: A Story of Civilization,Russia,6,7.29
Through the Ages: A Story of Civilization,Republic of Serbia,3,8.67
Through the Ages: A Story of Civilization,Slovakia,3,8.67
Through the Ages: A Story of Civilization,South Africa,1,9
Through the Ages: A Story of Civilization,South Korea,23,7.86
Through the Ages: A Story of Civilization,Spain,70,8.7
Through the Ages: A Story of Civilization,Sweden,20,8.2
Through the Ages: A Story of Civilization,Switzerland,6,8
Through the Ages: A Story of Civilization,Taiwan,12,8.25
Through the Ages: A Story of Civilization,Thailand,4,5.75
Through the Ages: A Story of Civilization,Ukraine,1,1
Through the Ages: A Story of Civilization,USA,477,8.11
Through the Ages: A Story of Civilization,Uruguay,1,8.5
Through the Ages: A Story of Civilization,Venezuela,1,10
Through the Ages: A Story of Civilization,Vietnam,1,10
Through the Desert,Argentina,1,7
Through the Desert,Australia,40,7.28
Through the Desert,Austria,8,6.44
Through the Desert,Belgium,16,7.94
Through the Desert,Bolivia,1,9
Through the Desert,Brazil,22,8.11
Through the Desert,Canada,107,7.22
Through the Desert,Chile,6,8.17
Through the Desert,China,6,6.08
Through the Desert,Croatia,1,9
Through the Desert,Czech Republic,7,7.07
Through the Desert,Denmark,6,6.17
Through the Desert,England,7,7.14
Through the Desert,Estonia,2,6.45
Through the Desert,Finland,28,7
Through the Desert,France,17,7.19
Through the Desert,Germany,79,7.28
Through the Desert,Greece,16,7.54
Through the Desert,Guatemala,1,5
Through the Desert,Hungary,8,7.38
Through the Desert,India,2,8.5
Through the Desert,Indonesia,1,6
Through the Desert,Ireland,5,7.6
Through the Desert,Israel,6,7
Through the Desert,Italy,26,7.36
Through the Desert,Japan,19,6.38
Through the Desert,Latvia,2,7.5
Through the Desert,Malaysia,7,7.2
Through the Desert,Mexico,3,8.33
Through the Desert,Netherlands,26,7.53
Through the Desert,New Zealand,11,6.86
Through the Desert,Norway,11,7.41
Through the Desert,Philippines,1,6
Through the Desert,Poland,29,7.06
Through the Desert,Portugal,8,7
Through the Desert,Romania,2,7.75
Through the Desert,Russia,1,6
Through the Desert,Saudi Arabia,1,8
Through the Desert,Republic of Serbia,1,6.9
Through the Desert,Slovakia,1,7
Through the Desert,Slovenia,2,8.75
Through the Desert,South Africa,2,7.5
Through the Desert,South Korea,7,7.5
Through the Desert,Spain,51,7.32
Through the Desert,Sweden,26,7.37
Through the Desert,Switzerland,4,8.25
Through the Desert,Taiwan,9,7.39
Through the Desert,Thailand,2,7.5
Through the Desert,Turkey,2,6
Through the Desert,Ukraine,2,5.5
Through the Desert,USA,707,7.43
Through the Desert,Uruguay,1,10
Through the Desert,Venezuela,1,8
Thurn and Taxis,Argentina,13,7.69
Thurn and Taxis,Australia,55,7.28
Thurn and Taxis,Austria,15,7.3
Thurn and Taxis,Belgium,29,7.4
Thurn and Taxis,Brazil,33,8.23
Thurn and Taxis,Canada,137,7.5
Thurn and Taxis,Chile,4,7.55
Thurn and Taxis,China,6,6.87
Thurn and Taxis,Colombia,1,6.5
Thurn and Taxis,Croatia,1,10
Thurn and Taxis,Czech Republic,15,7.15
Thurn and Taxis,Denmark,14,6.96
Thurn and Taxis,England,9,7.69
Thurn and Taxis,Estonia,5,7.04
Thurn and Taxis,Finland,38,7.17
Thurn and Taxis,France,19,7.34
Thurn and Taxis,Germany,199,7.4
Thurn and Taxis,Greece,25,7.84
Thurn and Taxis,Hungary,12,7.97
Thurn and Taxis,Iceland,1,7
Thurn and Taxis,India,2,9.25
Thurn and Taxis,Indonesia,1,7
Thurn and Taxis,Ireland,2,7.75
Thurn and Taxis,Israel,4,9
Thurn and Taxis,Italy,54,7.63
Thurn and Taxis,Japan,21,6.29
Thurn and Taxis,Latvia,3,7.67
Thurn and Taxis,Lithuania,4,7
Thurn and Taxis,Malaysia,4,6.55
Thurn and Taxis,Mexico,3,7.27
Thurn and Taxis,Mongolia,1,7
Thurn and Taxis,Netherlands,30,7.63
Thurn and Taxis,New Zealand,11,6.79
Thurn and Taxis,Norway,17,7.65
Thurn and Taxis,Philippines,2,3.5
Thurn and Taxis,Poland,56,7.76
Thurn and Taxis,Portugal,11,7.26
Thurn and Taxis,Qatar,1,6
Thurn and Taxis,Romania,7,8.43
Thurn and Taxis,Russia,9,8.02
Thurn and Taxis,Saudi Arabia,1,7
Thurn and Taxis,Republic of Serbia,3,7.9
Thurn and Taxis,Slovakia,3,7.33
Thurn and Taxis,Slovenia,2,8.25
Thurn and Taxis,South Africa,2,6
Thurn and Taxis,South Korea,15,7.73
Thurn and Taxis,Spain,55,7.5
Thurn and Taxis,Sweden,29,7.28
Thurn and Taxis,Switzerland,13,7.46
Thurn and Taxis,Taiwan,12,7.8
Thurn and Taxis,Thailand,2,8
Thurn and Taxis,Ukraine,4,7.5
Thurn and Taxis,USA,710,7.6
Thurn and Taxis,Uruguay,1,8
Thurn and Taxis,Venezuela,2,9
Tichu,Argentina,3,6.33
Tichu,Australia,25,8
Tichu,Austria,6,8.5
Tichu,Belgium,15,7.9
Tichu,Brazil,18,8.29
Tichu,Bulgaria,1,8
Tichu,Canada,65,7.96
Tichu,Chile,2,8
Tichu,China,11,7.55
Tichu,Colombia,1,8
Tichu,Croatia,1,7.6
Tichu,Czech Republic,9,7.39
Tichu,Denmark,1,1
Tichu,England,4,7
Tichu,Estonia,1,9
Tichu,Finland,18,8.33
Tichu,France,7,9.14
Tichu,Germany,98,8.2
Tichu,Greece,39,8.12
Tichu,Guatemala,1,9
Tichu,Hungary,7,7.29
Tichu,Indonesia,1,5
Tichu,Ireland,1,9
Tichu,Israel,5,8.3
Tichu,Italy,23,7.28
Tichu,Japan,12,6.42
Tichu,Latvia,2,6
Tichu,Lithuania,2,8.5
Tichu,Luxembourg,1,6
Tichu,Malaysia,1,8
Tichu,Moldova,1,8
Tichu,Netherlands,24,7.92
Tichu,New Zealand,6,8.8
Tichu,Norway,7,6.36
Tichu,Philippines,2,8.5
Tichu,Poland,26,8.29
Tichu,Portugal,11,7.77
Tichu,Qatar,1,3.6
Tichu,Russia,3,7
Tichu,Republic of Serbia,2,8
Tichu,Slovakia,1,10
Tichu,Slovenia,1,9.5
Tichu,South Africa,1,10
Tichu,South Korea,29,7.98
Tichu,Spain,45,7.37
Tichu,Sweden,10,6.39
Tichu,Switzerland,5,8.2
Tichu,Taiwan,13,7.83
Tichu,Thailand,2,7.5
Tichu,Ukraine,1,7
Tichu,USA,479,7.87
Ticket to Ride,Albania,1,5
Ticket to Ride,Argentina,18,8.11
Ticket to Ride,Australia,135,7.94
Ticket to Ride,Austria,21,7.76
Ticket to Ride,The Bahamas,1,8.75
Ticket to Ride,Belarus,1,7
Ticket to Ride,Belgium,58,7.89
Ticket to Ride,Bosnia and Herzegovina,1,10
Ticket to Ride,Brazil,98,8.41
Ticket to Ride,Bulgaria,6,7.92
Ticket to Ride,Canada,457,8.08
Ticket to Ride,Chile,25,8.14
Ticket to Ride,China,22,7.6
Ticket to Ride,Colombia,3,9.33
Ticket to Ride,Costa Rica,2,10
Ticket to Ride,Croatia,8,8.38
Ticket to Ride,Czech Republic,16,8.22
Ticket to Ride,Denmark,22,7.46
Ticket to Ride,England,16,8.16
Ticket to Ride,Estonia,2,8.5
Ticket to Ride,Finland,55,7.82
Ticket to Ride,France,41,7.74
Ticket to Ride,Germany,200,7.79
Ticket to Ride,Greece,23,8.07
Ticket to Ride,Guatemala,2,9.5
Ticket to Ride,Hungary,20,8.18
Ticket to Ride,Iceland,4,8
Ticket to Ride,India,4,8
Ticket to Ride,Indonesia,7,8.06
Ticket to Ride,Ireland,17,7.83
Ticket to Ride,Israel,16,7.51
Ticket to Ride,Italy,67,7.98
Ticket to Ride,Japan,40,7.48
Ticket to Ride,Latvia,9,7.72
Ticket to Ride,Lebanon,1,8
Ticket to Ride,Lithuania,17,7.62
Ticket to Ride,Luxembourg,2,8.5
Ticket to Ride,Macedonia,2,9.5
Ticket to Ride,Malaysia,12,8.04
Ticket to Ride,Mexico,28,8.86
Ticket to Ride,Moldova,1,8
Ticket to Ride,Netherlands,50,7.88
Ticket to Ride,New Zealand,22,7.11
Ticket to Ride,Norway,27,7.99
Ticket to Ride,Peru,2,8.5
Ticket to Ride,Philippines,9,7.72
Ticket to Ride,Poland,60,7.73
Ticket to Ride,Portugal,18,8.26
Ticket to Ride,Qatar,1,3
Ticket to Ride,Romania,12,9.08
Ticket to Ride,Russia,23,8.2
Ticket to Ride,Saudi Arabia,2,7.5
Ticket to Ride,Republic of Serbia,8,7.94
Ticket to Ride,Slovakia,2,7.5
Ticket to Ride,Slovenia,2,8
Ticket to Ride,South Africa,10,8.4
Ticket to Ride,South Korea,36,7.93
Ticket to Ride,Spain,151,7.87
Ticket to Ride,Sweden,83,7.61
Ticket to Ride,Switzerland,15,8.67
Ticket to Ride,Taiwan,23,7.77
Ticket to Ride,Thailand,15,7.66
Ticket to Ride,Ukraine,4,8.25
Ticket to Ride,USA,3157,8.1
Ticket to Ride,Uruguay,1,8.5
Ticket to Ride,Venezuela,3,9.67
Ticket to Ride,Vietnam,2,7.5
Ticket to Ride: Europe,Argentina,18,8.29
Ticket to Ride: Europe,Australia,115,8.19
Ticket to Ride: Europe,Austria,16,7.51
Ticket to Ride: Europe,Belarus,4,8.88
Ticket to Ride: Europe,Belgium,64,8.02
Ticket to Ride: Europe,Bolivia,1,10
Ticket to Ride: Europe,Brazil,70,8.46
Ticket to Ride: Europe,Brunei,1,8.5
Ticket to Ride: Europe,Bulgaria,9,8.61
Ticket to Ride: Europe,Canada,311,8.18
Ticket to Ride: Europe,Chile,13,8.78
Ticket to Ride: Europe,China,21,7.71
Ticket to Ride: Europe,Colombia,9,8.57
Ticket to Ride: Europe,Costa Rica,4,9.5
Ticket to Ride: Europe,Croatia,7,8.94
Ticket to Ride: Europe,Czech Republic,12,8.38
Ticket to Ride: Europe,Denmark,29,7.99
Ticket to Ride: Europe,England,21,7.63
Ticket to Ride: Europe,Estonia,12,8.18
Ticket to Ride: Europe,Finland,41,7.77
Ticket to Ride: Europe,France,38,7.69
Ticket to Ride: Europe,Germany,158,7.81
Ticket to Ride: Europe,Greece,59,8.09
Ticket to Ride: Europe,Honduras,1,8.5
Ticket to Ride: Europe,Hungary,26,8.23
Ticket to Ride: Europe,Iceland,6,7.92
Ticket to Ride: Europe,India,4,8.25
Ticket to Ride: Europe,Indonesia,5,8.6
Ticket to Ride: Europe,Iran,4,9.13
Ticket to Ride: Europe,Ireland,16,8
Ticket to Ride: Europe,Israel,10,8.19
Ticket to Ride: Europe,Italy,67,7.95
Ticket to Ride: Europe,Japan,25,7.42
Ticket to Ride: Europe,Kenya,1,9
Ticket to Ride: Europe,Latvia,10,7.6
Ticket to Ride: Europe,Lithuania,18,8.17
Ticket to Ride: Europe,Luxembourg,3,8
Ticket to Ride: Europe,Macedonia,3,9.67
Ticket to Ride: Europe,Malaysia,10,8.4
Ticket to Ride: Europe,Mexico,15,8.3
Ticket to Ride: Europe,Netherlands,64,7.99
Ticket to Ride: Europe,New Zealand,25,7.59
Ticket to Ride: Europe,Norway,29,7.95
Ticket to Ride: Europe,Peru,3,8
Ticket to Ride: Europe,Philippines,8,9.13
Ticket to Ride: Europe,Poland,142,8.17
Ticket to Ride: Europe,Portugal,36,8.33
Ticket to Ride: Europe,Qatar,1,8
Ticket to Ride: Europe,Romania,27,8.76
Ticket to Ride: Europe,Russia,26,8.27
Ticket to Ride: Europe,Republic of Serbia,10,8.8
Ticket to Ride: Europe,Slovakia,4,8.53
Ticket to Ride: Europe,Slovenia,6,8.75
Ticket to Ride: Europe,South Africa,10,8.4
Ticket to Ride: Europe,South Korea,27,7.66
Ticket to Ride: Europe,Spain,173,8.16
Ticket to Ride: Europe,Sweden,68,7.73
Ticket to Ride: Europe,Switzerland,16,7.88
Ticket to Ride: Europe,Taiwan,19,8.4
Ticket to Ride: Europe,Thailand,8,8.81
Ticket to Ride: Europe,Turkey,2,8.5
Ticket to Ride: Europe,Uganda,1,7
Ticket to Ride: Europe,Ukraine,15,9.2
Ticket to Ride: Europe,USA,1486,8.02
Ticket to Ride: Europe,Uruguay,2,8
Ticket to Ride: Europe,Venezuela,1,8
Ticket to Ride: Europe,Vietnam,2,8
Ticket to Ride: Europe,Zambia,1,9
Ticket to Ride: Märklin,Argentina,1,9.2
Ticket to Ride: Märklin,Australia,24,7.73
Ticket to Ride: Märklin,Austria,2,6.5
Ticket to Ride: Märklin,Belgium,15,7.9
Ticket to Ride: Märklin,Brazil,19,8.22
Ticket to Ride: Märklin,Canada,92,7.68
Ticket to Ride: Märklin,Chile,2,8
Ticket to Ride: Märklin,China,4,6.88
Ticket to Ride: Märklin,Colombia,1,9
Ticket to Ride: Märklin,Czech Republic,3,9
Ticket to Ride: Märklin,Denmark,9,6.89
Ticket to Ride: Märklin,England,3,7.33
Ticket to Ride: Märklin,Estonia,4,6.88
Ticket to Ride: Märklin,Finland,9,7.94
Ticket to Ride: Märklin,France,9,7.33
